product,review_title,review_rating,review_text
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,"White isnt white, look at my picture",5.0,Um little confused on the color? The white isnt white. More like light shade of gray. Like if you put  A glob of white in the Gray color and mix it up and that's what you get lol. Amazon you need to update actual color. It's dark blue and medium gray. Mite return it not sure. Doesnt match much with my shoes now
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,My son loves this jacket,5.0,I bought this at TJ Maxx way cheaper but my son left it on vacation.  Needless to say the managing company of the house couldn't find it but I'm pretty sure the cleaning person knows exactly where it is.  The only bad thing is I ordered a medium and received a large.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Not like the picture,2.0,"This jacket seems well made however the color is deceiving. I purchased the red, blue and “ice” jacket- however it is not white like the picture- it is a dirty looking dull grey color. This is not a “change in computer monitor color” issue either , it is completely different."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,A nice jacket,5.0,A nice looking light jacket for autumn or underneath a winter coat. I would recommend buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Lindo,5.0,"Fue un regalo y tenía miedo de que no le ideara bien, la tabla de tallas está perfecta es súper calientito y cómodo le encanto"
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Kept me totally warm running in 30 degree weather.,5.0,"This jacket exceeded my expectations!  It kept me very warm while running, which is why I ordered it.  Looks sharp and you can put the waist of the jacket where you want it because it has some elasticity at the bottom of the jacket.  I couldn't be more pleased with this purchase."
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,cool Jacket,4.0,I like the colors and it keeps me warm. I will keep buying.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Well made,5.0,Comfortable sweatshirt for a reasonable price
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Liviana y abrigada. Perfecta para 10 grados centígrados.,5.0,Me enviaron otro color pero la inversión valió la pena ... a mi Esposo le gustó mucho. Liviana y abrigada.
Tommy Hilfiger Men's Hooded Performance Fleece Jacket,Outstanding value and sharp look.,5.0,It’s so comfortable. Outstanding product at a great price. Glad I pulled the trigger.
Wrangler Men's Rugged Wear Unlined Denim Jacket,No BS light jacket,5.0,"I've owned and worn the same Levi denim jacket for over 30 years (no, not all the time: that would be weird).  It still looks great but occasionally shrinks up (usually after Thanksgiving, Christmas, New Years...) and I wanted a larger version to wear during these odd times of unexplained shrinkening (oh shut up spell check: if I make up a word, I get to decide how it's spelled) .  My wife is, even as I type, offering rather malicious theories on the unexplained shrinkening and I'm suggesting that she obviously does not know the meaning of unexplained.  I apparently have no brand loyalty as I didn't even notice I'd ordered a different jacket until I held the 2 up side by side to compare.  Meh: close enough.  No pads, zippers, epaulets, or any other unnecessary adornments.  Just a classic, clean, light jacket."
Wrangler Men's Rugged Wear Unlined Denim Jacket,Tough jean jacket with a roomy fit for a man who works with his hands,5.0,"I have worn jean jackets over the years for actual work, not fashion. Thus, I look for my jean jackets to have room in the upper back, shoulder, armpit, and chest regions so that I can freely move, unrestrained. I also look for the denim to be thick and tough so that it won't easily tear if it snags on something.I can no longer wear Levi's jean jackets because even the XXL size fits like a medium and has zero room in those regions that I listed above. I bought this Wrangler jean jacket and it is PERFECT. It has room everywhere, but isn't bulky, it's tough, the color is wonderful, it's warm, and it fits how a man's denim jacket should fit: stylish, but roomy and tough for real work. I usually wear XXL for my tops because I'm a muscular man with a broad back/chest and regular sizes don't fit and the typical companies like Levi make even their XL+ sizes super tiny. This XXL Wrangler, however, fits exactly how a XXL should and I love it.I 100% recommend this Wrangler jean jacket!"
